BookName,ChapterName,CharacterName,Percentile
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9388429752066115
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9499046408137317
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9698543880362062
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9735537190082645
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.13016528925619833
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.14839302112029384
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.1537190082644628
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.21117670208579298
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.2734785875281743
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.3297914207005116
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.3333583771600301
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.3537190082644628
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.3617473435655254
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.3785123966942149
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.39669421487603307
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.456198347107438
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.4578512396694215
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.48321459105158165
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.48557475582268966
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.48878394332939784
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.49185360094451
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.49526671675432005
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.5027154663518301
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.5100091827364555
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.5603305785123966
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.565702479338843
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.5740623013350286
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.5749523204068658
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.5773680864589955
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.596694214876033
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.6070623591284748
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.7865289256198348
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.7875482093663911
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.871694214876033
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.8798898071625344
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.9694608421881149
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.9732994278448823
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.9752066115702479
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.9797340998922026
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.110165696372593
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1133799459717146
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1231527093596059
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1477832512315271
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1522615315718765
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1573275862068966
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.167487684729064
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1891625615763546
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.2005629838142153
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.2216748768472907
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.245857590685177
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.252545155993432
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.2668895144264603
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.272695285010556
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.2788382594417076
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.2942402425161046
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.3121237000547346
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.3477011494252875
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.3522167487684729
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.3620689655172413
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.3866995073891626
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.0018659501418121
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.013136288998358
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.0204081632653061
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.041256157635468
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.1567118226600985
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.1591133004926109
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.3199233716475096
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.4354044176068648
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.4626063591580833
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.4866995073891625
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.0145437485338964
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.015725653656688
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.0177691766361716
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.0235109717868338
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.0246305418719213
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.041871921182266
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.0976654529877918
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1108374384236452
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1143333863022407
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1177339901477832
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1199859254046447
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1428571428571428
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.151141961486789
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1874384236453202
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1988916256157636
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.23082336382829
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2438423645320198
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2561576354679804
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2610837438423645
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2691446484549933
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2769567597153804
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2807881773399015
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3020083364910953
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.304392446633826
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3073891625615763
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3113026819923372
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3140886699507388
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3184181718664476
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3226600985221675
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3412869458128078
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3483853311439518
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3627933932193568
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.364883884588318
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3709975369458127
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3875951634572323
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4458128078817734
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.452216748768473
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4588318085855032
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4660098522167488
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4681251811069256
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4772167487684729
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4817733990147783
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4910044977511245
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5004346566212692
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5147783251231526
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5187661271405113
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5330752990851513
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5598629256800172
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5633356790992259
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5886699507389164
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6112163698370594
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6182266009852215
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6231527093596059
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6280788177339902
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6313628899835797
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6379310344827587
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.6806986117330944
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.696551724137931
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.7066726377071206
